Time,Toy_Switch,Child_EG,Parent_EG
05:23.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:23.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:23.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:23.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:23.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:23.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:23.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:23.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:23.6,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Partner's Face (4)
05:23.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
05:23.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
05:23.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
05:23.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
05:23.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
05:23.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
05:23.8,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Partner's Face (4)
05:23.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:23.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:23.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:23.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:24.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:24.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:24.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:24.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:25.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:25.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:25.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:25.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:25.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:25.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:26.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:26.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:26.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:27.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:27.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:27.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:27.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:27.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:28.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:28.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:28.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:28.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:28.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:29.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:29.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:29.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:29.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:29.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:29.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:29.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:29.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:29.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:29.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:30.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:30.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:30.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:30.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:30.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:30.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
05:30.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:30.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
05:30.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
05:30.7,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Partner's Face (4)
05:30.8,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Partner's Face (4)
05:30.8,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Partner's Face (4)
05:30.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Body (10),EG Partner's Face (4)
05:30.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Body (10),EG Partner's Face (4)
05:30.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Body (10),EG Partner's Face (4)
05:30.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Body (10),EG Extraneous Eye Movement (9)
05:31.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Body (10),EG Blue Toy (1)
05:31.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Body (10),EG Blue Toy (1)
05:31.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Body (10),EG Blue Toy (1)
05:31.1,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Blue Toy (1)
05:31.1,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Blue Toy (1)
05:31.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Extraneous Eye Movement (9)
05:31.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.5,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.5,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.5,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:31.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
05:32.5,"Toy Switch Absent,RBG Toys Set B",EG Partner's Face (4),EG Partner's Face (4)
