Time,Toy_Switch,Child_EG,Parent_EG
03:32.1,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:32.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:32.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:32.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:32.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:32.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:32.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:33.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:33.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:33.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:33.1,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:33.1,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Hand (11)
03:33.1,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Hand (11)
03:33.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Hand (11)
03:33.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Hand (11)
03:33.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Blink (6)
03:33.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:33.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:33.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:33.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.1,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.1,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.1,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Green Toy (2)
03:34.2,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:34.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.3,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.4,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.5,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.6,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.7,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Red Toy (3)
03:34.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:34.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:34.8,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:34.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Extraneous Eye Movement (9)
03:34.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:34.9,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:35.0,"Toy Switch Absent,RBG Toys Set A",EG Green Toy (2),EG Partner's Face (4)
03:35.0,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:35.0,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:35.1,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:35.1,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:35.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:35.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:36.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Extraneous Eye Movement (9)
03:36.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:36.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:36.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:36.1,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Green Toy (2)
03:36.1,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:36.2,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Extraneous Eye Movement (9)
03:36.2,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.2,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.3,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.3,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.3,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.4,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.5,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.6,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Partner's Face (4)
03:36.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Extraneous Eye Movement (9)
03:36.7,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:36.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:36.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:36.8,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:36.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:36.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:36.9,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:37.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:37.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:37.0,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:37.1,"Toy Switch Absent,RBG Toys Set A",EG Blue Toy (1),EG Green Toy (2)
03:37.1,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Green Toy (2)
03:37.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Green Toy (2)
03:37.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Partner's Face (4)
03:37.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blink (6)
03:37.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blink (6)
03:37.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blink (6)
03:37.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blink (6)
03:37.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blink (6)
03:37.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blink (6)
03:37.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blink (6)
03:38.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Hand (11),EG Blink (6)
03:38.0,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Blink (6)
03:38.0,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:38.1,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:38.1,"Toy Switch Absent,RBG Toys Set A",EG Extraneous Eye Movement (9),EG Partner's Face (4)
03:38.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:38.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:39.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:39.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:39.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Other (5)
03:39.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Blink (6)
03:39.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Blink (6)
03:39.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Blink (6)
03:39.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Blink (6)
03:39.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Blink (6)
03:40.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Blink (6)
03:40.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Blink (6)
03:40.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:40.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:40.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:40.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:40.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:40.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:40.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:40.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:40.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:40.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:40.6,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.7,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Red Toy (3)
03:40.8,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:40.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:40.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:40.9,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:41.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:41.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:41.0,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:41.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:41.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:41.1,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:41.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Green Toy (2)
03:41.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Extraneous Eye Movement (9)
03:41.2,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:41.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:41.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:41.3,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:41.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:41.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:41.4,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:41.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
03:41.5,"Toy Switch Absent,RBG Toys Set A",EG Partner's Face (4),EG Partner's Face (4)
